ENP 1.8-2.4,272,ENP 2.4-3,184,ENP > 3,79,ENP < 1.8,8
Andhra Pradesh,Amalapuram (SC),Andaman & Nicobar Islands,Andaman & Nicobar Islands,Andhra Pradesh,Araku (ST),Gujarat,Gandhinagar
Andhra Pradesh,Anakapalle,Andhra Pradesh,Kadapa,Assam,Kokrajhar,Gujarat,Navsari
Andhra Pradesh,Ananthapur,Andhra Pradesh,Thirupathi(SC),Bihar,Buxar,Gujarat,Panchmahal
Andhra Pradesh,Bapatla (SC),Arunachal Pradesh,Arunachal East,Bihar,Karakat,Gujarat,Surat
Andhra Pradesh,Chittoor(SC),Arunachal Pradesh,Arunachal West,Bihar,Kishanganj,Gujarat,Vadodara
Andhra Pradesh,Eluru,Assam,Barpeta,Bihar,Siwan,Madhya Pradesh,INDORE
Andhra Pradesh,Guntur,Assam,Darrang-Udalguri,Jammu and Kashmir,BARAMULLA,Madhya Pradesh,VIDISHA
Andhra Pradesh,Hindupur,Assam,Dibrugarh,Jharkhand,Giridih,Tripura,Tripura West
Andhra Pradesh,Kakinada,Assam,Diphu,Kerala,Alappuzha
Andhra Pradesh,Kurnoolu,Assam,Nagaon,Kerala,Attingal
Andhra Pradesh,Machilipatnam,Bihar,Aurangabad,Kerala,Chalakudy
Andhra Pradesh,Nandyal,Bihar,Banka,Kerala,Pathanamthitta
Andhra Pradesh,Narsapuram,Bihar,Gopalganj,Kerala,Thiruvananthapuram
Andhra Pradesh,Narsaraopet,Bihar,Jahanabad,Kerala,Thrissur
Andhra Pradesh,Nellore,Bihar,Jhanjharpur,Maharashtra,Aurangabad
Andhra Pradesh,Ongole,Bihar,Khagaria,Maharashtra,Bhiwandi
Andhra Pradesh,Rajahmundry,Bihar,Munger,Maharashtra,Buldhana
Andhra Pradesh,Rajampet,Bihar,Nalanda,Maharashtra,Hingoli
Andhra Pradesh,Srikakulam,Bihar,Nawada,Maharashtra,Palghar
Andhra Pradesh,Vijayawada,Bihar,Samastipur,Maharashtra,Parbhani
Andhra Pradesh,Visakhapatnam,Bihar,Saran,Mizoram,MIZORAM
Andhra Pradesh,Vizianagaram,Bihar,Sheohar,Odisha,Kalahandi
Assam,Dhubri,Bihar,Sitamarhi,Odisha,Koraput
Assam,Guwahati,Bihar,Supaul,Odisha,Nabarangpur
Assam,Jorhat,Bihar,Vaishali,Odisha,Sundargarh
Assam,Karimganj,Bihar,Valmiki Nagar,Punjab,Amritsar
Assam,Kaziranga,Chhattisgarh,BASTAR,Punjab,Anandpur Sahib
Assam,Lakhimpur,Chhattisgarh,KORBA,Punjab,Bathinda
Assam,Silchar,Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,Punjab,Faridkot
Assam,Sonitpur,Haryana,KURUKSHETRA,Punjab,Fatehgarh Sahib
Bihar,Araria,Haryana,SIRSA,Punjab,Firozpur
Bihar,Arrah,Jammu and Kashmir,ANANTNAG-RAJOURI,Punjab,Gurdaspur
Bihar,Begusarai,Jammu and Kashmir,SRINAGAR,Punjab,Hoshiarpur
Bihar,Bhagalpur,Jharkhand,Chatra,Punjab,Jalandhar
Bihar,Darbhanga,Jharkhand,Dhanbad,Punjab,Khadoor Sahib
Bihar,Gaya,Jharkhand,Dumka,Punjab,Ludhiana
Bihar,Hajipur,Jharkhand,Hazaribagh,Punjab,Patiala
Bihar,Jamui,Jharkhand,Lohardaga,Punjab,Sangrur
Bihar,Katihar,Jharkhand,Rajmahal,Rajasthan,BARMER
Bihar,Madhepura,Jharkhand,Ranchi,Sikkim,Sikkim
Bihar,Madhubani,Jharkhand,Singhbhum,Tamil Nadu,ARAKKONAM
Bihar,Maharajganj,Kerala,Alathur,Tamil Nadu,ARANI
Bihar,Muzaffarpur,Kerala,Ernakulam,Tamil Nadu,CHENNAI SOUTH
Bihar,Paschim Champaran,Kerala,Idukki,Tamil Nadu,CHIDAMBARAM
Bihar,Patliputra,Kerala,Kannur,Tamil Nadu,COIMBATORE
Bihar,Patna Sahib,Kerala,Kasaragod,Tamil Nadu,CUDDALORE
Bihar,Purnia,Kerala,Kollam,Tamil Nadu,DHARMAPURI
Bihar,Purvi Champaran,Kerala,Kottayam,Tamil Nadu,KANCHEEPURAM
Bihar,Sasaram,Kerala,Kozhikode,Tamil Nadu,KRISHNAGIRI
Bihar,Ujiarpur,Kerala,Mavelikkara,Tamil Nadu,MADURAI
Chandigarh,Chandigarh,Kerala,Palakkad,Tamil Nadu,MAYILADUTHURAI
Chhattisgarh,BILASPUR,Kerala,Ponnani,Tamil Nadu,NAGAPATTINAM
Chhattisgarh,DURG,Kerala,Vadakara,Tamil Nadu,NAMAKKAL
Chhattisgarh,JANJGIR-CHAMPA,Ladakh,Ladakh,Tamil Nadu,NILGIRIS
Chhattisgarh,KANKER,Madhya Pradesh,CHHINDWARA,Tamil Nadu,POLLACHI
Chhattisgarh,MAHASAMUND,Madhya Pradesh,MORENA,Tamil Nadu,RAMANATHAPURAM
Chhattisgarh,RAIGARH,Madhya Pradesh,REWA,Tamil Nadu,SIVAGANGA
Chhattisgarh,RAIPUR,Madhya Pradesh,SATNA,Tamil Nadu,TENKASI
Chhattisgarh,RAJNANDGAON,Madhya Pradesh,SIDHI,Tamil Nadu,THANJAVUR
Chhattisgarh,SURGUJA,Maharashtra,Akola,Tamil Nadu,TIRUCHIRAPPALLI
Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,Maharashtra,Amravati,Tamil Nadu,TIRUPPUR
Goa,North Goa,Maharashtra,Beed,Tamil Nadu,TIRUVANNAMALAI
Goa,South Goa,Maharashtra,Dindori,Tamil Nadu,VILUPPURAM
Gujarat,Ahmedabad East,Maharashtra,Hatkanangale,Tamil Nadu,VIRUDHUNAGAR
Gujarat,Ahmedabad West,Maharashtra,Jalna,Telangana,Bhongir
Gujarat,Amreli,Maharashtra,Madha,Telangana,Karimnagar
Gujarat,Anand,Maharashtra,Maval,Telangana,Medak
Gujarat,Banaskantha,Maharashtra,Nanded,Telangana,Nagarkurnool
Gujarat,Bardoli,Maharashtra,Nashik,Telangana,Peddapalle
Gujarat,Bharuch,Maharashtra,Raver,Telangana,Warangal
Gujarat,Bhavnagar,Maharashtra,Sangli,Uttar Pradesh,Banda
Gujarat,Chhota Udaipur,Maharashtra,Shirdi,Uttar Pradesh,Bijnor
Gujarat,Dahod,Maharashtra,Wardha,Uttar Pradesh,Ghosi
Gujarat,Jamnagar,Maharashtra,Yavatmal- Washim,West Bengal,Baharampur
Gujarat,Junagadh,Manipur,Inner Manipur,West Bengal,Jadavpur
Gujarat,Kachchh,Manipur,Outer Manipur,West Bengal,Jangipur
Gujarat,Kheda,Meghalaya,Shillong,West Bengal,Maldaha Dakshin
Gujarat,Mahesana,Odisha,Aska,West Bengal,Maldaha Uttar
Gujarat,Patan,Odisha,Balasore,West Bengal,Purulia
Gujarat,Porbandar,Odisha,Berhampur
Gujarat,Rajkot,Odisha,Bhadrak
Gujarat,Sabarkantha,Odisha,Bolangir
